0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.0518e-05
3.0518e-05
3.0518e-05
3.0518e-05
3.0518e-05
3.0518e-05
3.0518e-05
3.0518e-05
3.0518e-05
3.0518e-05
3.0518e-05
3.0518e-05
3.0518e-05
3.0518e-05
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-3.0518e-05
-3.0518e-05
-3.0518e-05
-3.0518e-05
-3.0518e-05
-3.0518e-05
-6.1035e-05
-9.1553e-05
-0.00018311
-0.00030518
-0.00054932
-0.00085449
-0.0012512
-0.0018005
-0.0024414
-0.0031433
-0.0040283
-0.0049744
-0.0059509
-0.0069275
-0.0078125
-0.0085449
-0.0090027
-0.0090942
-0.008728
-0.0076904
-0.0058899
-0.0031433
0.00076294
0.0058289
0.01236
0.020355
0.029877
0.040985
0.053497
0.067291
0.082123
0.097595
0.11331
0.12885
0.14365
0.15717
0.16882
0.17804
0.18457
0.18842
0.18967
0.18863
0.18536
0.17999
0.17261
0.16336
0.15237
0.13962
0.12546
0.10986
0.093109
0.075378
0.056976
0.037811
0.015442
-0.011993
-0.045929
-0.087006
-0.13535
-0.19034
-0.25082
-0.31516
-0.3812
-0.44669
-0.50912
-0.56631
-0.61591
-0.65601
-0.68515
-0.70233
-0.70679
-0.69855
-0.67789
-0.64551
-0.60257
-0.54996
-0.48938
-0.42194
-0.34961
-0.27423
-0.19705
-0.11966
-0.043182
0.031372
0.10321
0.17245
0.23792
0.30002
0.35779
0.41135
0.4603
0.50479
0.54443
0.57913
0.60895
0.63385
0.65387
0.66891
0.67902
0.68402
0.68433
0.6799
0.67096
0.65707
0.63937
0.61771
0.59195
0.56284
0.53043
0.4953
0.45764
0.41797
0.37637
0.33432
0.29022
0.24612
0.20181
0.15714
0.11249
0.068298
0.024567
-0.01825
-0.060089
-0.10059
-0.13931
-0.17615
-0.21094
-0.24335
-0.2731
-0.29999
-0.32385
-0.34442
-0.36179
-0.37561
-0.38583
-0.39249
-0.39532
-0.39441
-0.3895
-0.38098
-0.36844
-0.35223
-0.33215
-0.30872
-0.28192
-0.25204
-0.21951
-0.18469
-0.14771
-0.1091
-0.069183
-0.028473
0.012573
0.053406
0.093842
0.13315
0.17087
0.20663
0.23959
0.26968
0.29645
0.31964
0.3392
0.35529
0.36771
0.3765
0.38156
0.3829
0.38071
0.375
0.36584
0.3533
0.33783
0.31952
0.29852
0.27515
0.24979
0.2226
0.19376
0.16278
0.12909
0.091461
0.050232
0.0050354
-0.04425
-0.097015
-0.15295
-0.21124
-0.271
-0.33127
-0.39087
-0.44855
-0.50342
-0.55399
-0.59958
-0.63895
-0.67142
-0.69632
-0.71323
-0.72192
-0.72232
-0.71463
-0.69882
-0.6756
-0.64529
-0.6084
-0.56592
-0.51794
-0.46533
-0.40906
-0.35028
-0.28952
-0.22775
-0.16592
-0.10452
-0.044434
0.013947
0.07016
0.12402
0.17505
0.22305
0.26813
0.30978
0.34802
0.38297
0.41446
0.44241
0.46719
0.48871
0.50717
0.52252
0.53516
0.5451
0.55237
0.55728
0.55991
0.56018
0.55826
0.55408
0.54755
0.53894
0.52795
0.51495
0.50009
0.48312
0.46469
0.44455
0.4227
0.39957
0.37509
0.34979
0.32349
0.29626
0.26901
0.24097
0.21295
0.18454
0.1564
0.12833
0.10025
0.072357
0.044922
0.017822
-0.0086365
-0.034821
-0.060059
-0.084595
-0.10815
-0.13092
-0.15237
-0.17279
-0.19199
-0.20978
-0.22614
-0.241
-0.2543
-0.26596
-0.27603
-0.28439
-0.29111
-0.29614
-0.29962
-0.30142
-0.30173
-0.30029
-0.29733
-0.29288
-0.28708
-0.27966
-0.27109
-0.26114
-0.24991
-0.2374
-0.22403
-0.20959
-0.19431
-0.17822
-0.16147
-0.1442
-0.12634
-0.10834
-0.089935
-0.071686
-0.053467
-0.0354
-0.017487
9.1553e-05
0.01709
0.03363
0.049561
0.06485
